order_id,date,client_id,produit,categorie,prix_unitaire,quantite,ville,canal,chiffre_affaires
1845,2025-08-30,434,Webcam HD,Audio,143.34,2,Saint Daniel,Boutique,286.68
1846,2025-01-20,371,Câble USB-C,Informatqiue,157.59,2,Pariss,Web,315.18
1847,2025-01-15,374,Disque SSD,Informatique,57.05,1,Brunet,Web,57.05
1848,2025-09-14,299,Chargeur rapide,Informatique,74.61,2,Bonneau,Marketplace,149.22
1849,2025-05-02,345,Disque SSD,Informatique,13.35,5,,Web,66.75
1850,2024-12-03,472,Disque SSD,Audio,180.83,2,Klein,Web,361.66
1851,2025-01-04,194,Webcam HD,Informatique,44.49,3,Saint Hugues-la-Forêt,Boutique,133.47
1852,2025-03-17,356,Câble USB-C,Informatique,106.82,5,Gallet,Marketplace,534.1
1853,2025-04-08,157,Câble USB-C,Informatique,48.06,1,Tanguy,Boutique,48.06
1854,2025-04-26,86,Chargeur rapide,Informatique,139.64,2,,Web,279.28
1855,2025-09-21,15,Chargeur rapide,Informatique,57.84,5,Saint Georgesdan,Web,289.2
1856,2025-10-02,460,Câble USB-C,Audio,172.4,1,,Web,172.4
1857,2025-05-18,239,Chargeur rapide,Audio,141.33,1,Ollivier,Boutique,141.33
1858,2025-07-27,273,Câble USB-C,Informatique,37.33,1,Saint Alain,Marketplace,37.33
1859,2025-07-27,250,Souris,Accessoire,23.42,2,,Web,46.84
1860,2025-02-02,132,Webcam HD,Informatique,141.66,3,Evrard-les-Bains,Boutique,424.98
1861,2025-03-05,161,Clavier,Informatique,-21.21,3,,Boutique,-63.63
1862,2025-04-12,281,Casque Bluetooth,Informatique,217.2,3,Lagarde,Boutique,651.6
1863,2025-04-15,186,Webcam HD,Informatique,-14.62,1,Saint Aimé-sur-Mer,Web,-14.62
1864,2025-06-22,184,Casque Bluetooth,Informatique,73.46,10,,Marketplace,734.6
1865,2025-01-13,403,Chargeur rapide,Accessoire,143.4,5,Sainte Élisabeth-la-Forêt,Web,717.0
1866,2024-12-27,64,Casque Bluetooth,Audio,29.33,1,Henry,Web,29.33
1867,2024-11-20,264,Casque Bluetooth,Accessoire,198.64,2,Sainte Michelle,Boutique,397.28
1868,2025-08-13,280,Clavier,Informatique,143.7,2,Dos Santos,Marketplace,287.4
1869,2025-02-20,312,Chargeur rapide,Informatique,56.0,5,Sainte Charlotte-la-Forêt,Web,280.0
1870,2025-05-03,297,Chargeur rapide,Informatique,83.5,1,Dos Santos,Web,83.5
1871,2025-01-13,101,Casque Bluetooth,Informatique,55.76,1,,Marketplace,55.76
1872,2024-12-02,58,Chargeur rapide,Informatique,132.66,1,,Web,132.66
1873,2025-07-10,116,Clavier,Audio,121.65,1,Mercier,Web,121.65
1874,2025-10-12,258,Câble USB-C,Audio,147.82,5,Saint Capucine,Web,739.1
1875,2025-08-07,486,Enceinte Bluetooth,Informatique,37.75,1,,Marketplace,37.75
1876,2025-08-06,307,Disque SSD,Accessoire,56.11,2,Loiseau,Web,112.22
1877,2025-04-18,32,Disque SSD,Informatique,155.13,-1,,Web,-155.13
1878,2025-06-25,195,Disque SSD,Informatique,25.0,1,Tanguy,Boutique,25.0
1879,2025-09-21,140,Souris,Informatqiue,95.36,1,DuvalVille,Web,95.36
1880,2024-11-29,313,Souris,Informatique,95.38,1,Bonninboeuf,Web,95.38
1881,2025-02-14,152,Clavier,Audio,57.2,3,Boulay,Web,171.6
1882,2025-03-19,449,Clavier,Audio,-70.42,2,Saint Lucie,Web,-140.84
1883,2025-08-21,254,Écran 24 pouces,Informatique,-20.87,2,,Boutique,-41.74
1884,2025-04-03,37,Câble USB-C,Accessoire,48.8,3,Saint Bernardboeuf,Marketplace,146.4
1885,2024-11-28,106,Câble USB-C,Informatique,108.12,1,,Boutique,108.12
1886,2024-11-04,202,Clavier,Informatique,-76.8,2,Charpentier,Web,-153.6
1887,2025-01-05,164,Webcam HD,Audio,7.78,3,Bonnet,Web,23.34
1888,2025-03-18,18,Câble USB-C,Informatique,96.14,1,Leconte-sur-Potier,Boutique,96.14
1889,2025-01-20,261,Casque Bluetooth,Informatique,176.09,2,Pariss,Boutique,352.18
1890,2025-10-15,167,Clavier,Informatqiue,-18.17,1,Michaud,Boutique,-18.17
1891,2025-07-28,477,Casque Bluetooth,Audio,144.17,2,Charles-sur-Chrétien,Web,288.34
1892,2025-01-06,493,Chargeur rapide,Informatqiue,155.58,1,,Boutique,155.58
1893,2025-04-07,326,Câble USB-C,Audio,21.09,2,Saint Daniel,Web,42.18
1894,2025-09-05,460,Câble USB-C,Accessoire,154.83,2,Germain,Web,309.66
1895,2024-11-30,156,Câble USB-C,Informatique,165.85,10,Leroyboeuf,Web,1658.5
1896,2025-07-25,200,Casque Bluetooth,Informatique,24.54,2,Lopes-sur-Léger,Boutique,49.08
1897,2025-09-24,281,Enceinte Bluetooth,Informatique,47.94,2,Saint Andréenec,Web,95.88
1898,2025-01-10,123,Souris,Informatqiue,163.33,1,Da Silva-les-Bains,Web,163.33
1899,2025-01-07,305,Câble USB-C,Informatique,165.55,1,Lefèvre-sur-Guibert,Boutique,165.55
1900,2025-05-09,84,Clavier,Informatique,-16.75,2,Girard,Web,-33.5
1901,2024-11-25,442,Câble USB-C,Audio,45.05,1,LégerBourg,Web,45.05
1902,2025-07-17,165,Enceinte Bluetooth,Informatique,27.42,3,Marindan,Boutique,82.26
1903,2025-01-22,289,Écran 24 pouces,Audio,59.18,3,,Boutique,177.54
1904,2024-11-28,167,Clavier,Informatique,-70.91,1,Dupuy-la-Forêt,Web,-70.91
1905,2025-04-08,113,Casque Bluetooth,Informatique,59.23,5,Saint Eugène,Web,296.15
1906,2025-06-02,424,Disque SSD,Informatique,23.38,1,,Web,23.38
1907,2025-10-25,85,Batterie externe,Informatique,177.83,2,Sainte Jacques-les-Bains,Boutique,355.66
1908,2025-02-02,38,Webcam HD,Audio,54.57,1,Moreno,Web,54.57
1909,2025-07-31,97,Écran 24 pouces,Audio,93.73,5,Delaunay-sur-Paul,Boutique,468.65
1910,2025-08-06,30,Casque Bluetooth,Informatique,169.29,3,Imbert,Web,507.87
1911,2025-03-29,422,Chargeur rapide,Informatique,159.58,5,,Boutique,797.9
1912,2025-09-10,444,Chargeur rapide,Informatqiue,112.07,2,Blancharddan,Boutique,224.14
1913,2025-10-15,169,Clavier,Informatique,126.54,2,Sanchez,Web,253.08
1914,2025-07-08,271,Clavier,Informatique,55.09,10,Pereira,Marketplace,550.9
1915,2025-07-09,424,Chargeur rapide,Informatique,138.01,2,Brunet,Boutique,276.02
1916,2025-03-21,88,Webcam HD,Informatique,106.46,2,,Boutique,212.92
1917,2024-12-18,194,Clavier,Audio,120.31,2,,Boutique,240.62
1918,2025-10-15,258,Clavier,Informatique,97.3,3,,Web,291.9
1919,2024-11-20,289,Câble USB-C,Informatique,93.36,3,Pereira,Boutique,280.08
1920,2025-05-20,227,Chargeur rapide,Audio,166.76,1,Roche-sur-Dos Santos,Web,166.76
1921,2025-06-01,393,Webcam HD,Informatique,44.76,1,Saint ConstanceVille,Boutique,44.76
1922,2025-03-06,208,Clavier,Informatique,59.5,1,Sainte Corinnenec,Web,59.5
1923,2025-02-24,131,Écran 24 pouces,Audio,93.28,2,Saint Daniel,Boutique,186.56
1924,2025-08-12,434,Clavier,Informatique,70.42,3,,Boutique,211.26
1925,2025-03-29,5,Chargeur rapide,Informatique,191.14,5,Lévêque,Web,955.7
1926,2025-09-06,140,Chargeur rapide,Accessoire,163.65,2,Tanguy,Web,327.3
1927,2025-10-01,275,Clavier,Informatique,149.19,2,Fabre,Web,298.38
1928,2025-09-23,234,Chargeur rapide,Informatique,68.19,2,,Web,136.38
1929,2025-01-25,103,Câble USB-C,Audio,185.3,1,,Boutique,185.3
1930,2024-11-05,433,Disque SSD,Accessoire,63.83,1,Mary,Marketplace,63.83
1931,2025-09-21,86,Webcam HD,Audio,5.85,3,Pariss,Web,17.55
1932,2025-07-28,179,Souris,Accessoire,21.57,2,Hervé,Web,43.14
1933,2025-03-25,146,Écran 24 pouces,Accessoire,55.29,2,FrançoisBourg,Marketplace,110.58
1934,2025-08-26,221,Clavier,Accessoire,-66.65,2,Grondin-la-Forêt,Web,-133.3
1935,2025-03-19,103,Disque SSD,Accessoire,22.44,3,,Boutique,67.32
1936,2024-11-01,142,Chargeur rapide,Informatique,123.69,3,Marques,Web,371.07
1937,2025-09-11,439,Enceinte Bluetooth,Audio,-195.35,2,Vaillantdan,Boutique,-390.7
1938,2025-09-19,32,Câble USB-C,Accessoire,44.31,5,Marindan,Web,221.55
1939,2025-10-01,260,Clavier,Informatique,93.89,3,Bonneau,Boutique,281.67
1940,2025-01-03,309,Enceinte Bluetooth,Informatique,67.37,3,Pons,Web,202.11
1941,2024-12-21,297,Casque Bluetooth,Accessoire,91.75,1,Albertnec,Web,91.75
1942,2024-11-12,199,Enceinte Bluetooth,Informatique,56.11,5,Lévêque,Web,280.55
1943,2024-11-19,173,Webcam HD,Audio,105.63,1,Lambert,Web,105.63
1944,2025-06-02,467,Écran 24 pouces,Informatique,60.87,-1,Charpentier,Boutique,-60.87
1945,2025-09-01,233,Souris,Informatqiue,154.84,3,Normand-la-Forêt,Web,464.52
1946,2025-10-17,128,Clavier,Informatique,122.74,1,Coste,Boutique,122.74
1947,2025-04-06,343,Écran 24 pouces,Informatique,124.24,1,Moreno,Web,124.24
1948,2025-10-27,419,Disque SSD,Informatique,143.06,3,Toussaintdan,Web,429.18
1949,2025-06-17,216,Disque SSD,Informatique,-152.28,1,,Web,-152.28
1950,2025-06-04,484,Écran 24 pouces,Informatqiue,57.04,1,BessonVille,Web,57.04
1951,2025-07-24,254,Clavier,Informatique,88.28,5,Marques,Web,441.4
1952,2025-05-10,375,Casque Bluetooth,Informatique,32.69,1,Sainte Lucieboeuf,Web,32.69
1953,2025-01-25,73,Webcam HD,Informatique,161.0,1,,Boutique,161.0
1954,2025-08-06,225,Casque Bluetooth,Audio,122.38,3,Bonneau,Web,367.14
1955,2025-01-02,361,Webcam HD,Informatique,156.48,2,Toussaint,Web,312.96
1956,2025-06-24,217,Écran 24 pouces,Audio,78.17,1,Paris,Boutique,78.17
1957,2025-01-11,454,Souris,Audio,156.82,10,Martyboeuf,Boutique,1568.2
1958,2024-11-02,461,Écran 24 pouces,Informatique,-21.78,2,Blanc-sur-Mer,Web,-43.56
1959,2025-04-16,479,Disque SSD,Informatique,110.46,3,Lejeune,Boutique,331.38
1960,2025-03-18,435,Écran 24 pouces,Informatique,180.0,10,,Boutique,1800.0
1961,2025-02-22,226,Disque SSD,Informatique,165.8,3,Lebon-les-Bains,Web,497.4
1962,2025-02-15,276,Câble USB-C,Audio,172.65,2,Lambert,Boutique,345.3
1963,2025-08-20,297,Casque Bluetooth,Informatqiue,141.61,3,Regnier-sur-Nicolas,Web,424.83
1964,2025-08-28,373,Webcam HD,Accessoire,168.02,2,Le Roux,Web,336.04
1965,2025-09-06,388,Écran 24 pouces,Informatique,95.39,1,,Boutique,95.39
1966,2025-10-02,384,Disque SSD,Audio,20.68,3,Leleu-sur-Lopez,Web,62.04
1967,2025-05-25,235,Batterie externe,Informatique,74.15,3,Saint Andrée,Boutique,222.45
1968,2025-03-24,37,Enceinte Bluetooth,Informatique,-110.29,10,Hamondan,Web,-1102.9
1969,2025-10-16,431,Souris,Accessoire,158.22,2,Sainte Élodie,Web,316.44
1970,2025-02-23,421,Webcam HD,Accessoire,199.56,10,Saint LuceBourg,Boutique,1995.6
1971,2024-11-04,490,Câble USB-C,Informatique,75.93,1,Saint Thomasdan,Boutique,75.93
1972,2025-10-20,75,Casque Bluetooth,Accessoire,145.96,3,Carlier-la-Forêt,Web,437.88
1973,2025-06-10,409,Chargeur rapide,Informatique,187.69,0,,Web,0.0
1974,2025-08-25,50,Écran 24 pouces,Informatqiue,86.73,1,Hamondan,Boutique,86.73
1975,2025-08-03,2,Webcam HD,Audio,117.82,3,Besnarddan,Boutique,353.46
1976,2025-02-16,113,Webcam HD,Informatique,160.87,10,Toussaintdan,Web,1608.7
1977,2025-07-04,193,Écran 24 pouces,Informatqiue,113.08,10,,Web,1130.8
1978,2025-08-27,281,Câble USB-C,Informatique,186.42,1,Sainte Josettedan,Boutique,186.42
1979,2025-06-09,70,Chargeur rapide,Informatqiue,183.11,5,,Boutique,915.55
1980,2025-06-13,71,Souris,Informatique,177.24,2,Guillon-sur-Tessier,Web,354.48
1981,2025-09-27,441,Disque SSD,Audio,171.88,3,Blanchet,Web,515.64
1982,2025-04-24,306,Disque SSD,Informatique,64.3,1,Cohen,Boutique,64.3
1983,2025-06-08,404,Batterie externe,Informatique,139.95,3,Dumas,Web,419.85
1984,2024-11-20,45,Disque SSD,Accessoire,33.31,5,Chauveau,Boutique,166.55
1985,2025-06-27,240,Webcam HD,Informatique,-14.16,3,Ollivier,Web,-42.48
1986,2025-03-29,201,Chargeur rapide,Informatique,60.69,10,Jean-sur-Hernandez,Marketplace,606.9
1987,2024-12-08,228,Webcam HD,Informatique,33.54,2,,Boutique,67.08
1988,2025-06-09,310,Câble USB-C,Informatique,40.6,1,Sainte Charlotte,Web,40.6
1989,2025-05-10,130,Batterie externe,Informatique,62.85,2,Lefèvre-sur-Guibert,Boutique,125.7
1990,2024-11-02,338,Câble USB-C,Informatique,40.82,1,Chauvindan,Web,40.82
1991,2025-07-22,497,Câble USB-C,Informatique,145.02,10,Sainte Aurélienec,Boutique,1450.2
1992,2024-12-24,460,Chargeur rapide,Informatique,86.77,3,Meyer,Web,260.31
1993,2025-08-01,147,Batterie externe,Informatique,125.44,2,BlondelVille,Boutique,250.88
1994,2025-05-27,224,Clavier,Informatique,102.29,-1,Roche-sur-Dos Santos,Web,-102.29
1995,2025-08-18,242,Clavier,Informatique,113.07,2,,Web,226.14
1996,2025-06-13,270,Écran 24 pouces,Informatique,-15.7,2,Hubert-la-Forêt,Web,-31.4
1997,2025-01-09,314,Souris,Informatique,-113.35,5,Coste-les-Bains,Web,-566.75
1998,2025-09-25,381,Disque SSD,Informatique,176.15,5,Sainte Isaac-les-Bains,Web,880.75
1999,2025-06-30,151,Clavier,Informatique,72.84,2,Meunier,Marketplace,145.68
2000,2025-08-21,102,Webcam HD,Informatique,84.04,-1,ChauveauVille,Web,-84.04
